Node: Region, Dystopia Residual, None, None, None, pie, 2.498310553789607 Score: 1.486363823168189e+61 Less Than: 1064
Node: Freedom, Economy (GDP per Capita), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Economy (GDP per Capita), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Family, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Family, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Health (Life Expectancy), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Health (Life Expectancy), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Trust (Government Corruption), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Trust (Government Corruption), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Generosity, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Generosity, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Dystopia Residual, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Dystopia Residual, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Happiness Rank, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Happiness Rank, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Happiness Score, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Happiness Score, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Economy (GDP per Capita), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Economy (GDP per Capita), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Family, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Family, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Health (Life Expectancy), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Health (Life Expectancy), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Freedom, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Freedom, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Generosity, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Generosity, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Dystopia Residual, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Dystopia Residual, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Happiness Rank, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Happiness Rank, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Happiness Score, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Happiness Score, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Economy (GDP per Capita), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Economy (GDP per Capita), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Family, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Family, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Health (Life Expectancy), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Health (Life Expectancy), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Freedom, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Freedom, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Trust (Government Corruption), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Trust (Government Corruption), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Dystopia Residual, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Dystopia Residual, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Happiness Rank, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Happiness Rank, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Happiness Score, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Happiness Score, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Economy (GDP per Capita), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Economy (GDP per Capita), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Family, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Family, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Health (Life Expectancy), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Health (Life Expectancy), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Freedom, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Freedom, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Trust (Government Corruption), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Trust (Government Corruption), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Generosity, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Generosity, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Country, Happiness Rank, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Happiness Score, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Economy (GDP per Capita), group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Family, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Health (Life Expectancy), group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Freedom, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Trust (Government Corruption), group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Generosity, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Dystopia Residual, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Happiness Rank, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Happiness Score, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Economy (GDP per Capita), group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Family, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Health (Life Expectancy), group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Freedom, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Trust (Government Corruption), group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Generosity, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Dystopia Residual, group, avg, orderY, pie, 0.0 Score: 0 Less Than: 0
